time,Fx,Fy,Fz
3.03759,-1065.17,-18.5547,664.498
3.0376,-1072.57,-17.5868,663.592
3.03761,-1078.86,-16.8631,661.264
3.03762,-1084.12,-15.1018,658.037
3.03763,-1088.43,-12.3291,653.966
3.03764,-1090.87,-10.0185,649.135
3.03765,-1090.57,-6.71387,643.293
3.03766,-1087.91,-3.37437,636.013
3.03767,-1082.72,-0.749861,627.686
3.03768,-1075.35,2.37165,618.164
3.03769,-1066.14,4.3335,607.936
3.0377,-1054.83,5.54548,597.508
3.03771,-1041.84,5.7809,587.123
3.03772,-1027.27,5.48445,577.209
3.03773,-1011.7,5.10951,568.185
3.03774,-995.196,3.0692,560.303
3.03775,-978.123,1.56076,553.685
3.03776,-960.772,0.12207,548.584
3.03777,-942.531,-2.7117,545.157
3.03778,-923.924,-4.86537,543.605
3.03779,-905.073,-6.98417,543.631
3.0378,-886.623,-9.24247,545.297
3.03781,-869.411,-11.7188,548.174
3.03782,-854.013,-14.2299,552.08
3.03783,-841.317,-16.1133,556.867
3.03784,-831.412,-17.7089,562.047
3.03785,-824.829,-19.1563,568.237
3.03786,-821.882,-21.2577,575.03
3.03787,-822.056,-23.0451,581.735
3.03788,-824.742,-24.5187,588.553
3.03789,-829.834,-25.2686,594.884
3.0379,-836.033,-24.4228,600.42
3.03791,-842.224,-22.3912,604.902
3.03792,-848.031,-19.4092,608.119
3.03793,-852.478,-15.8081,610.413
3.03794,-855.722,-12.0762,611.398
3.03795,-857.596,-7.89097,611.668
3.03796,-858.172,-3.23486,611.564
3.03797,-857.596,0.662667,611.18
3.03798,-856.62,4.80434,610.953
3.03799,-856.41,9.21631,611.023
3.038,-856.681,12.5558,611.825
3.03801,-857.213,15.6424,613.02
3.03802,-858.451,18.7727,614.851
3.03803,-860.36,20.9525,617.528
3.03804,-862.575,21.8331,620.527
3.03805,-865.356,22.4958,624.023
3.03806,-868.452,22.3999,627.773
3.03807,-871.713,20.2985,631.417
3.03808,-875.218,17.2991,634.853
3.03809,-879.089,14.2038,638.114
3.0381,-883.78,10.7073,641.314
3.03811,-889.753,7.22831,644.095
3.03812,-896.92,5.2839,646.676
3.03813,-904.794,3.976,648.882
3.03814,-913.478,2.38909,650.957
3.03815,-922.974,2.02288,653.547
3.03816,-933.219,2.72914,656.093
3.03817,-943.839,2.85121,658.84
3.03818,-955.026,1.99672,661.717
3.03819,-966.902,1.04632,664.368
3.0382,-979.135,0.401088,667.053
3.03821,-992.161,-0.12207,669.556
3.03822,-1005.55,-0.453404,671.945
3.03823,-1018.89,-0.776018,674.133
3.03824,-1032.18,-0.854492,676.496
3.03825,-1044.96,-0.540597,679.103
3.03826,-1057.73,-0.25286,681.362
3.03827,-1070.25,0.261579,683.803
3.03828,-1081.82,1.13351,686.105
3.03829,-1092.43,2.51116,687.98
3.0383,-1101.82,4.38581,689.497
3.03831,-1109.68,7.22831,689.872
3.03832,-1116,10.2016,689.479
3.03833,-1120.97,12.5209,688.363
3.03834,-1124.54,13.7678,685.8
3.03835,-1126.77,14.4828,682.033
3.03836,-1127.28,15.7732,676.819
3.03837,-1125.32,15.3634,669.617
3.03838,-1120.12,14.1863,660.889
3.03839,-1111.21,13.1051,649.981
3.0384,-1097.87,11.091,637.155
3.03841,-1079.4,9.60868,622.977
3.03842,-1058.03,8.14383,608.242
3.03843,-1035.63,6.88825,594.169
3.03844,-1013.85,6.07736,579.686
3.03845,-994.472,5.65011,564.924
3.03846,-975.795,6.0512,550.38
3.03847,-956.229,5.37981,536.743
3.03848,-934.771,3.20871,526.55
3.03849,-911.185,-1.14223,520.002
3.0385,-886.03,-6.18199,515.826
3.03851,-860.081,-9.43429,514.343
3.03852,-833.976,-11.867,514.212
3.03853,-807.931,-13.5062,514.675
3.03854,-783.875,-13.201,516.741
3.03855,-762.748,-10.9863,520.56
3.03856,-745.396,-10.2539,526.638
3.03857,-733.233,-13.3318,535.121
3.03858,-726.362,-18.7552,545.262
3.03859,-724.888,-24.3094,556.841
3.0386,-728.987,-28.7388,569.205
3.03861,-737.427,-30.2734,581.168
3.03862,-748.753,-27.0909,592.285
3.03863,-759.835,-21.9378,601.336
3.03864,-768.616,-17.2729,607.404
3.03865,-776.158,-12.9569,611.346
3.03866,-782.933,-11.2915,613.944
3.03867,-789.516,-11.4136,614.859
3.03868,-795.829,-10.2277,614.336
3.03869,-801.287,-7.59452,612.497
3.0387,-806.039,-3.24358,609.785
3.03871,-810.442,2.35421,607.152
3.03872,-814.68,7.76018,604.056
3.03873,-819.606,12.8959,601.772
3.03874,-826.128,16.183,601.763
3.03875,-833.505,16.7847,603.516
3.03876,-842.198,17.4822,606.899
3.03877,-851.589,17.2468,611.328
3.03878,-859.061,15.5988,616.891
3.03879,-863.116,13.9596,622.916
3.0388,-863.525,11.4485,627.581
3.03881,-861.59,9.01577,630.537
3.03882,-858.974,6.39125,632.734
3.03883,-857.474,2.99944,634.565
3.03884,-857.657,-0.453404,635.742
3.03885,-859.427,-4.03704,636.579
3.03886,-863.098,-7.07136,637.512
3.03887,-869.088,-9.15527,638.925
3.03888,-877.781,-9.80922,640.634
3.03889,-888.035,-9.47789,642.36
3.0389,-899.632,-8.14383,644.985
3.03891,-913.4,-6.23431,647.967
3.03892,-928.013,-4.31606,650.181
3.03893,-942.906,-2.0316,652.021
3.03894,-958.618,-1.34277,654.105
3.03895,-974.348,-2.17983,656.477
3.03896,-988.752,-3.71443,658.238
3.03897,-1001.79,-4.97001,659.982
3.03898,-1014.53,-5.78962,662.031
3.03899,-1027.15,-6.04248,663.836
3.039,-1039.8,-5.25774,666.216
3.03901,-1051.69,-4.13295,669.181
3.03902,-1062.19,-1.77874,672.459
3.03903,-1070.36,1.90081,675.598
3.03904,-1075.88,5.75474,678.118
3.03905,-1080.07,8.16127,679.722
3.03906,-1082.76,9.49533,680.324
3.03907,-1084.24,10.2277,679.818
3.03908,-1084.59,10.0272,677.691
3.03909,-1083.37,9.58252,673.95
3.0391,-1081.45,8.48389,668.841
3.03911,-1079.01,7.76018,662.633
3.03912,-1077.04,6.47845,655.326
3.03913,-1076.21,3.18255,646.859
3.03914,-1075.94,0.113351,637.809
3.03915,-1075.04,-2.51116,627.991
3.03916,-1071.47,-4.71715,617.004
3.03917,-1063.97,-6.03376,605.39
3.03918,-1052.07,-5.97273,594.02
3.03919,-1037.55,-4.15039,583.836
3.0392,-1022.72,-1.3079,573.704
3.03921,-1008.95,1.43869,562.387
3.03922,-996.399,4.16783,551.034
3.03923,-982.649,6.19071,541.216
3.03924,-966.98,5.49316,534.781
3.03925,-949.376,2.485,531.86
3.03926,-929.574,-2.51116,532.139
3.03927,-908.997,-7.52476,535.191
3.03928,-888.262,-11.1607,539.071
3.03929,-868.652,-13.2795,543.309
3.0393,-851.545,-11.8495,547.424
3.03931,-837.551,-8.52748,551.566
3.03932,-826.896,-6.97545,556.737
3.03933,-819.048,-9.1204,562.613
3.03934,-814.331,-13.5062,569.754
3.03935,-813.232,-18.607,578.16
3.03936,-815.944,-23.4201,586.591
3.03937,-822.213,-25.1029,594.884
3.03938,-830.619,-22.6789,601.65
3.03939,-838.85,-16.6975,606.044
3.0394,-845.267,-9.45173,608.477
3.03941,-849.348,-3.13895,609.68
3.03942,-852.147,-0.714983,610.962
3.03943,-854.344,-2.37165,611.677
3.03944,-856.306,-3.39181,611.799
3.03945,-858.634,-3.69699,611.738
3.03946,-861.171,-4.39453,611.302
3.03947,-863.255,-3.85393,610.352
3.03948,-864.641,-1.65667,608.512
3.03949,-865.54,1.54332,606.942
3.0395,-866.333,3.26102,607.012
3.03951,-868.635,3.17383,608.695
3.03952,-873.413,2.18855,611.755
3.03953,-880.118,0.592913,616.534
3.03954,-886.684,-0.863212,623.082
3.03955,-891.715,-2.61579,630.258
3.03956,-894.836,-3.3395,636.605
3.03957,-897.391,-2.7117,641.741
3.03958,-901.132,-2.7117,646.17
3.03959,-906.485,-4.19399,650.094
3.0396,-913.775,-6.48717,653.669
3.03961,-922.067,-8.36182,656.634
3.03962,-931.179,-8.68443,659.031
3.03963,-940.744,-8.76291,661.089
3.03964,-950.439,-8.37054,662.737
3.03965,-959.804,-6.08608,664.577
3.03966,-968.811,-2.96456,666.138
3.03967,-978.516,0.514439,666.513
3.03968,-989.162,2.87737,666.155
3.03969,-1001.23,5.62395,665.615
3.0397,-1014.29,8.72803,665.118
3.03971,-1026.65,9.73075,664.647
3.03972,-1037.69,9.69587,664.115
3.03973,-1047.15,8.84138,663.67
3.03974,-1055.09,8.03048,663.478
3.03975,-1062.95,7.32422,663.906
3.03976,-1070.78,5.30134,664.978
3.03977,-1077.85,2.55476,666.068
3.03978,-1083.9,1.27302,667.071
3.03979,-1087.93,1.2643,668.527
3.0398,-1090.72,1.2207,669.904
3.03981,-1092.5,1.21198,670.855
3.03982,-1093.47,0.427246,671.343
3.03983,-1094.29,-0.906808,670.349
3.03984,-1094.55,-1.83977,668.283
3.03985,-1094.45,-2.89481,664.847
3.03986,-1093.46,-3.7493,659.764
3.03987,-1090.54,-4.0196,653.015
3.03988,-1084.81,-3.60979,643.738
3.03989,-1075.66,-3.11279,632.751
3.0399,-1063.22,-3.15639,620.98
3.03991,-1049.09,-3.54876,609.044
3.03992,-1035.4,-4.2899,596.959
3.03993,-1023.17,-4.60379,584.577
3.03994,-1011.87,-3.60107,572.327
3.03995,-999.983,-1.15967,560.948
3.03996,-986.285,1.77002,551.618
3.03997,-970.407,3.31334,545.096
3.03998,-952.157,1.46484,541.478
3.03999,-931.475,-3.21742,541.251
3.04,-909.04,-7.73403,544.25
3.04001,-886.161,-10.716,548.898
3.04002,-864.075,-12.1634,554.4
3.04003,-843.393,-11.4659,560.285
3.04004,-824.707,-8.74547,566.868
3.04005,-809.099,-6.76618,575.204
3.04006,-797.965,-9.13784,584.621
3.04007,-791.922,-15.9127,594.282
3.04008,-791.539,-24.7803,603.891
3.04009,-797.032,-32.4184,612.087
3.0401,-805.856,-33.7088,618.304
3.04011,-814.95,-28.9394,622.759
3.04012,-823.164,-21.6152,624.608
3.04013,-829.738,-13.4975,624.163
3.04014,-835.362,-8.27462,622.419
3.04015,-841.134,-7.22831,620.196
3.04016,-847.281,-8.64955,618.068
3.04017,-853.795,-10.2103,616.438
3.04018,-859.898,-9.48661,615.54
3.04019,-865.339,-5.50188,615.522
3.0402,-869.559,1.17711,616.455
3.04021,-872.838,8.15255,618.086
3.04022,-876.517,12.8435,621.102
3.04023,-880.79,13.4365,625.558
3.04024,-886.414,10.4109,631.104
3.04025,-893.276,7.39397,637.652
3.04026,-899.684,6.2779,645.15
3.04027,-903.887,4.97872,652.876
3.04028,-905.082,3.38309,659.494
3.04029,-904.105,2.55476,664.376
3.0403,-902.658,1.12479,667.332
3.04031,-902.466,-0.653948,668.963
3.04032,-904.271,-3.08664,669.503
3.04033,-907.68,-5.26646,669.312
3.04034,-912.144,-5.60652,668.867
3.04035,-917.733,-4.98744,667.768
3.04036,-923.872,-3.92369,666.635
3.04037,-930.429,-2.04904,665.039
3.04038,-938.494,-0.610352,663.374
3.04039,-947.946,-0.653948,661.656
3.0404,-958.304,0.653948,659.93
3.04041,-969.979,2.59835,658.84
3.04042,-982.03,4.23758,658.02
3.04043,-993.87,4.56892,658.029
3.04044,-1005.65,2.84249,658.273
3.04045,-1016.43,0.863212,659.058
3.04046,-1026.76,-1.25558,660.418
3.04047,-1037.07,-3.06048,662.502
3.04048,-1046.86,-4.69971,665.501
3.04049,-1055.83,-4.47301,668.876
3.0405,-1063.43,-2.20599,672.782
3.04051,-1068.64,0.462123,676.165
3.04052,-1071.94,3.82778,678.955
3.04053,-1073.53,6.01632,679.993
3.04054,-1072.71,7.13239,678.284
3.04055,-1069.18,9.21631,673.593
3.04056,-1061.43,11.4746,666.234
3.04057,-1048.82,13.0964,656.163
3.04058,-1032.24,14.6223,643.215
3.04059,-1013.46,16.5754,628.601
3.0406,-994.716,18.171,611.956
3.04061,-977.033,18.825,594.282
3.04062,-961.007,17.7874,576.442
3.04063,-947.109,15.9302,559.387
3.04064,-934.474,13.4539,544.591
3.04065,-921.945,9.14655,532.488
3.04066,-909.101,4.26374,524.37
3.04067,-895.115,-0.313895,519.514
3.04068,-880.458,-3.55748,516.479
3.04069,-866.063,-5.75474,515.023
3.0407,-852.652,-7.3155,515.241
3.04071,-841.317,-9.06808,518.267
3.04072,-832.677,-11.5618,523.908
3.04073,-827.227,-15.3721,532.279
3.04074,-824.698,-21.7983,543.753
3.04075,-825.535,-29.3056,557.46
3.04076,-829.79,-36.0369,572.824
3.04077,-837.027,-39.6816,587.655
3.04078,-846.479,-39.3241,600.909
3.04079,-856.245,-36.0456,612.279
3.0408,-865.295,-31.2413,620.728
3.04081,-872.62,-26.4457,626.822
3.04082,-878.688,-22.4261,630.798
3.04083,-883.824,-19.0081,632.795
3.04084,-888.436,-16.837,633.214
3.04085,-893.023,-14.0206,631.871
3.04086,-897.548,-8.23975,629.299
3.04087,-902.161,-1.20326,626.02
3.04088,-906.119,7.21087,622.114
3.04089,-909.773,16.9242,618.461
3.0409,-913.286,23.4985,615.653
3.04091,-916.783,27.1694,614.563
3.04092,-921.16,30.0642,615.81
3.04093,-926.793,30.4217,618.635
3.04094,-932.391,28.4511,622.872
3.04095,-937.081,25.3645,628.174
3.04096,-940.648,22.4173,633.711
3.04097,-943.168,18.0228,639.047
3.04098,-946.01,12.9656,643.781
3.04099,-949.934,7.75146,647.836
3.041,-955.427,1.15095,651.542
3.04101,-963.004,-4.76946,655.029
3.04102,-971.81,-9.77434,658.439
3.04103,-981.445,-13.4801,661.508
3.04104,-991.9,-16.3661,663.827
3.04105,-1002.27,-18.5721,665.71
3.04106,-1012.96,-20.2637,666.818
3.04107,-1023.51,-20.4032,667.036
3.04108,-1034.2,-19.0866,666.853
3.04109,-1045.17,-18.5111,665.963
3.0411,-1056.1,-16.1656,664.769
3.04111,-1066.82,-13.5411,663.906
3.04112,-1076.21,-11.5792,663.609
3.04113,-1084.15,-9.06808,663.975
3.04114,-1090.55,-6.80106,664.699
3.04115,-1096.25,-3.43541,665.554
3.04116,-1101.68,0.217983,666.87
3.04117,-1106.53,3.86265,668.684
3.04118,-1110.9,8.48389,670.759
3.04119,-1114.29,12.8959,672.974
3.0412,-1116.47,16.7672,674.909
3.04121,-1117.46,20.3596,676.592
3.04122,-1117.46,22.644,677.726
3.04123,-1116.25,23.9083,677.987
3.04124,-1112.74,24.4053,676.575
3.04125,-1105.71,24.1874,672.52
3.04126,-1093.91,23.2457,666.251
3.04127,-1076.9,21.746,657.889
3.04128,-1055.57,20.7432,647.801
3.04129,-1031.44,19.1738,635.969
3.0413,-1006.64,16.4708,622.367
3.04131,-983.329,13.7852,607.788
3.04132,-962.228,11.3525,592.407
3.04133,-943.246,9.0332,576.8
3.04134,-924.752,6.08608,562.029
3.04135,-904.951,2.91225,548.976
3.04136,-883.902,-0.357492,538.583
3.04137,-861.625,-5.21415,530.936
3.04138,-839.495,-9.67843,525.077
3.04139,-819.258,-13.4103,520.996
3.0414,-801.549,-15.2326,518.808
3.04141,-786.83,-14.195,518.982
3.04142,-775.103,-12.8871,522.548
3.04143,-766.776,-12.7215,529.375
3.04144,-762.172,-15.3547,539.804
3.04145,-761.893,-20.1154,553.746
3.04146,-767.29,-25.6784,569.929
3.04147,-778.181,-28.5557,586.914
3.04148,-792.289,-26.9252,603.324
3.04149,-807.399,-21.9203,618.007
3.0415,-821.69,-13.8114,630.11
3.04151,-833.4,-5.25774,639.901
3.04152,-842.573,0.802176,647.321
3.04153,-849.766,2.89481,652.213
3.04154,-855.687,2.84249,655.003
3.04155,-861.128,3.00816,655.43
3.04156,-866.202,5.03104,653.687
3.04157,-871.059,10.437,650.094
3.04158,-875.358,18.3018,644.741
3.04159,-879.203,26.3149,638.689
3.0416,-882.917,32.4707,633.545
3.04161,-886.867,35.5835,629.246
3.04162,-892.256,34.8598,625.802
3.04163,-898.717,31.7732,623.98
3.04164,-905.212,27.3699,623.526
3.04165,-910.078,22.6789,623.928
3.04166,-911.9,18.3193,624.25
3.04167,-911.168,14.692,624.189
3.04168,-909.005,11.1782,623.805
3.04169,-907.157,5.0572,623.448
3.0417,-906.808,-2.46756,623.561
3.04171,-908.831,-10.7073,624.329
3.04172,-913.505,-18.6768,626.064
3.04173,-920.088,-24.3792,628.209
3.04174,-928.519,-27.2914,630.833
3.04175,-938.852,-28.111,633.214
3.04176,-950.675,-27.4222,635.577
3.04177,-964.312,-25.8092,638.201
3.04178,-979.919,-24.353,640.25
3.04179,-997.158,-21.9727,642.142
3.0418,-1015.37,-19.4092,643.851
3.04181,-1033.11,-16.6975,645.578
3.04182,-1048.97,-13.5847,647.208
3.04183,-1062.6,-10.0534,648.342
3.04184,-1074.41,-6.26918,649.091
3.04185,-1084.84,-2.56348,649.527
3.04186,-1094.21,2.01416,649.824
3.04187,-1102.61,6.05992,650.234
3.04188,-1109.84,10.5765,651.245
3.04189,-1115.14,15.6163,652.335
3.0419,-1117.99,20.4817,653.198
3.04191,-1118.5,25.1726,654.593
3.04192,-1117.61,27.6751,655.744
3.04193,-1115.19,28.9132,655.736
3.04194,-1111.56,28.7999,654.864
3.04195,-1105.98,26.8903,652.701
3.04196,-1098.07,24.4141,648.778
3.04197,-1088.46,21.3013,643.468
3.04198,-1075.08,17.8135,636.71
3.04199,-1058.22,14.5612,628.06
3.042,-1038.23,10.6114,617.92
3.04201,-1015.61,5.69371,606.846
3.04202,-993.103,1.01144,594.666
3.04203,-972.22,-3.10407,581.909
3.04204,-953.378,-5.96401,568.542
3.04205,-935.739,-6.22559,554.06
3.04206,-917.916,-4.08936,540.301
3.04207,-898.193,-2.24086,528.625
3.04208,-876.822,-2.73786,520.142
3.04209,-854.867,-5.81578,515.198
3.0421,-833.487,-10.4457,512.896
3.04211,-814.043,-14.7095,513.681
3.04212,-796.945,-16.7934,516.392
3.04213,-783.16,-15.189,521.057
3.04214,-773.533,-10.7771,528.19
3.04215,-768.511,-6.67027,537.58
3.04216,-766.837,-4.69099,550.389
3.04217,-768.842,-6.19071,565.813
3.04218,-775.6,-11.2828,582.79
3.04219,-786.115,-16.3923,600.699
3.0422,-800.154,-18.5896,617.911
3.04221,-815.979,-15.9825,633.109
3.04222,-830.68,-9.33838,645.264
3.04223,-843.331,-2.01416,653.826
3.04224,-853.551,4.16783,659.075
3.04225,-861.293,7.40269,661.874
3.04226,-867.379,8.27462,662.772
3.04227,-872.158,7.62068,661.883
3.04228,-876.264,6.88825,659.058
3.04229,-880.11,8.76291,654.75
3.0423,-883.815,11.9106,649.432
3.04231,-887.373,14.9711,643.363
3.04232,-890.703,17.7089,637.024
3.04233,-893.965,18.7901,631.801
3.04234,-898.167,17.1858,628.828
3.04235,-903.53,13.5498,627.555
3.04236,-909.345,9.27734,627.598
3.04237,-914.577,5.29262,628.836
3.04238,-917.463,1.08991,631.269
3.04239,-917.184,-3.40925,633.676
3.0424,-915.074,-7.3155,635.324
3.04241,-912.641,-11.9193,636.928
3.04242,-910.897,-17.0288,638.864
3.04243,-911.612,-21.6152,641.584
3.04244,-914.716,-26.559,644.749
3.04245,-920.227,-29.6456,647.967
3.04246,-928.292,-30.2124,651.332
3.04247,-938.006,-29.2358,654.192
3.04248,-949.777,-25.8004,656.764
3.04249,-963.109,-22.2691,659.031
3.0425,-977.705,-19.1738,661.054
3.04251,-993.426,-15.9389,662.973
3.04252,-1010.33,-13.1749,664.124
3.04253,-1027.55,-10.0621,664.847
3.04254,-1043.78,-6.64411,665.118
3.04255,-1058.93,-2.94713,664.542
3.04256,-1071.72,1.7177,663.077
3.04257,-1082.66,5.74602,661.237
3.04258,-1092.38,8.49261,659.825
3.04259,-1100.85,11.37,658.613
3.0426,-1107.97,13.4365,658.072
3.04261,-1112.55,15.0059,658.534
3.04262,-1114.31,16.5057,659.502
3.04263,-1113.46,18.4588,660.435
3.04264,-1110.4,19.8015,660.61
3.04265,-1105.56,19.104,660.121
3.04266,-1099.74,17.4212,658.16
3.04267,-1092.56,13.6021,654.986
3.04268,-1083.51,8.61468,650.521
3.04269,-1072.27,3.85393,643.781
3.0427,-1057.12,-0.217983,635.289
3.04271,-1037.62,-3.26102,624.817
3.04272,-1015.43,-5.99016,613.089
3.04273,-993.164,-7.37653,600.996
3.04274,-973.014,-7.60324,587.664
3.04275,-956.063,-7.25446,572.152
3.04276,-941.685,-6.04248,555.847
3.04277,-927.107,-4.36837,540.632
3.04278,-910.653,-3.35693,528.416
3.04279,-892.29,-3.50516,519.514
3.0428,-872.14,-5.20543,513.28
3.04281,-851.903,-7.52476,510.428
3.04282,-832.284,-9.69587,509.827
3.04283,-814.296,-11.1782,511.483
3.04284,-799.901,-9.70459,515.067
3.04285,-788.522,-4.95257,520.857
3.04286,-780.021,-0.584194,530.77
3.04287,-774.85,-0.165667,544.041
3.04288,-773.132,-2.39781,559.954
3.04289,-775.6,-6.40869,577.506
3.0429,-782.732,-12.3814,595.023
3.04291,-793.222,-14.7444,611.729
3.04292,-805.577,-10.9689,626.36
3.04293,-817.226,-5.75474,636.928
3.04294,-825.788,0.854492,643.825
3.04295,-832.633,7.72531,647.879
3.04296,-838.231,9.53892,649.833
3.04297,-843.061,5.85938,650.504
3.04298,-848.171,2.13623,648.987
3.04299,-853.62,2.0316,645.83
3.043,-859.314,2.28446,641.933
3.04301,-864.999,4.64739,637.198
3.04302,-870.074,11.5095,631.374
3.04303,-874.817,17.5432,626.09
3.04304,-880.702,19.2522,623.152
3.04305,-888.559,18.0751,622.192
3.04306,-898.795,15.3721,622.628
3.04307,-910.148,10.3934,624.983
3.04308,-920.201,5.14439,629.473
3.04309,-927.813,0.540597,635.018
3.0431,-932.556,-3.13023,639.936
3.04311,-935.538,-4.3335,643.904
3.04312,-938.389,-6.13839,647.862
3.04313,-942.235,-9.81794,651.524
3.04314,-947.946,-13.4539,655.535
3.04315,-954.939,-17.0027,659.738
3.04316,-962.463,-19.7492,663.426
3.04317,-970.607,-20.3509,666.905
3.04318,-979.571,-19.043,669.756
3.04319,-988.909,-16.4882,672.015
3.0432,-998.474,-12.8523,673.785
3.04321,-1008.82,-8.89369,674.072
3.04322,-1020,-4.01088,673.087
3.04323,-1031.96,0.915527,672.163
3.04324,-1043.87,4.62995,670.881
3.04325,-1054.57,8.25718,668.902
3.04326,-1063.49,10.9689,666.382
3.04327,-1070.48,13.4103,663.321
3.04328,-1076.01,16.4185,659.956
3.04329,-1080.74,19.0343,656.834
3.0433,-1085.21,20.3683,653.966
3.04331,-1088.38,20.5165,650.984
3.04332,-1089.03,21.1182,649.022
3.04333,-1086.63,22.3127,647.81
3.04334,-1081.34,22.6004,646.729
3.04335,-1073.93,21.8767,645.49
3.04336,-1064.83,20.0893,643.372
3.04337,-1054.09,16.7498,640.547
3.04338,-1041.88,13.4365,636.448
3.04339,-1028.07,9.37326,630.964
3.0434,-1012.37,5.0572,624.538
3.04341,-995.937,2.35421,617.388
3.04342,-978.664,-0.38365,609.488
3.04343,-960.885,-2.38909,601.022
3.04344,-944.571,-4.11551,592.259
3.04345,-930.246,-6.10352,583.191
3.04346,-918.169,-8.22231,573.844
3.04347,-907.445,-10.2539,564.479
3.04348,-896.493,-9.66971,556.344
3.04349,-884.67,-7.48117,550.066
3.0435,-871.983,-4.69099,545.986
3.04351,-859.506,-2.38909,543.867
3.04352,-848.615,-2.06648,543.056
3.04353,-839.818,-1.85721,544.573
3.04354,-832.772,-0.845773,548.445
3.04355,-827.55,-0.13079,554.722
3.04356,-824.411,0.645229,563.599
3.04357,-822.928,2.22342,574.149
3.04358,-823.164,2.91225,586.251
3.04359,-825.736,3.38309,599.322
3.0436,-830.279,3.81034,612.584
3.04361,-836.53,2.84249,625.514
3.04362,-844.23,1.43869,637.19
3.04363,-851.85,0.156948,647.121
3.04364,-858.983,0.967843,655.727
3.04365,-865.33,2.14495,662.362
3.04366,-871.259,2.5286,666.626
3.04367,-878.322,2.67683,668.937
3.04368,-886.414,1.86593,669.521
3.04369,-895.499,1.68283,668.719
3.0437,-904.907,1.56948,666.617
3.04371,-913.592,2.17983,663.949
3.04372,-921.953,3.57492,661.229
3.04373,-930.123,4.05448,658.779
3.04374,-938.224,5.30134,656.642
3.04375,-947.126,5.85938,655.047
3.04376,-956.831,3.88881,654.271
3.04377,-967.076,0.0610352,654.419
3.04378,-976.615,-4.04576,655.239
3.04379,-984.506,-6.33894,656.198
3.0438,-991.054,-8.02176,658.116
3.04381,-996.068,-9.43429,660.557
3.04382,-1000.54,-11.4746,662.807
3.04383,-1005.37,-13.4888,664.76
3.04384,-1010.5,-15.2937,666.757
3.04385,-1016.02,-17.8833,669.189
3.04386,-1021.82,-19.662,671.901
3.04387,-1027.68,-20.255,674.412
3.04388,-1033.63,-18.9732,675.938
3.04389,-1039.87,-17.2032,677.002
3.0439,-1046.36,-15.3547,677.229
3.04391,-1052.94,-12.3117,676.261
3.04392,-1059.8,-9.93129,674.909
3.04393,-1066.19,-7.95201,672.512
3.04394,-1071.77,-5.5106,669.835
3.04395,-1076.32,-3.01688,667.385
3.04396,-1079.5,-0.104632,664.629
3.04397,-1082.13,1.58691,661.883
3.04398,-1084.32,2.50244,658.229
3.04399,-1086.15,4.70843,654.14
3.044,-1087.39,7.5858,650.12
3.04401,-1086.68,9.75691,645.865
3.04402,-1082.9,10.8032,641.541
3.04403,-1075.39,10.6201,637.137
3.04404,-1064.44,9.5738,632.917
3.04405,-1050.47,8.2659,628.488
3.04406,-1033.16,5.61523,622.951
3.04407,-1013.43,2.38037,616.028
3.04408,-991.368,-1.00272,608.398
3.04409,-967.529,-3.5226,600.595
3.0441,-944.074,-5.56292,592.643
3.04411,-920.602,-8.57108,584.351
3.04412,-897.818,-10.8817,576.041
3.04413,-876.081,-13.358,568.237
3.04414,-854.675,-15.4768,561.314
3.04415,-834.656,-17.3863,555.062
3.04416,-815.534,-18.9907,549.247
3.04417,-797.102,-18.9383,543.954
3.04418,-780.413,-18.1187,539.821
3.04419,-765.651,-16.5928,536.97
3.0442,-753.915,-14.3956,534.903
3.04421,-746.739,-11.6577,534.249
3.04422,-743.774,-9.3471,535.165
3.04423,-744.237,-8.90241,538.304
3.04424,-747.829,-10.1231,543.998
3.04425,-754.185,-12.5994,551.723
3.04426,-763.018,-13.4452,561.689
3.04427,-774.109,-11.4485,573.469
3.04428,-786.822,-9.22503,586.391
3.04429,-801.034,-6.2779,599.74
3.0443,-816.546,-2.83378,612.863
3.04431,-832.624,1.46484,625.881
3.04432,-849.461,2.92969,639.169
3.04433,-865.705,0.244141,652.073
3.04434,-881.077,-0.13079,663.766
3.04435,-896.014,1.13351,674.726
3.04436,-910.392,2.58963,684.527
3.04437,-924.822,5.43213,691.99
3.04438,-938.389,8.60596,697.266
3.04439,-950.954,9.59124,700.187
3.0444,-962.289,9.92257,701.207
3.04441,-972.072,11.6054,701.067
3.04442,-980.722,11.3089,699.271
3.04443,-988.046,10.7771,696.987
3.04444,-994.472,10.7596,694.074
3.04445,-1000.01,10.0621,690.247
3.04446,-1004.98,9.19015,686.018
3.04447,-1009.36,7.2719,680.769
3.04448,-1013.05,5.39725,675.127
3.04449,-1016.94,3.74058,670.271
3.0445,-1020.73,1.15095,666.582
3.04451,-1024.83,-1.05504,663.504
3.04452,-1030.13,-2.85121,661.551
3.04453,-1036.82,-6.65283,660.897
3.04454,-1045.08,-11.431,661.63
3.04455,-1053.81,-15.407,663.295
3.04456,-1063.01,-17.6392,665.37
3.04457,-1072.72,-18.5198,668.012
3.04458,-1082.54,-18.8511,670.105
3.04459,-1092.65,-18.764,672.355
3.0446,-1102.56,-18.668,674.36
3.04461,-1112.25,-18.7727,675.363
3.04462,-1120.75,-18.8511,675.956
3.04463,-1127.74,-17.5171,674.84
